altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,power,speed,timestamp
257.0,85,5169.14,257.0,8.188,154,216,8.188,2024-06-05 11:11:11
257.0,87,5177.52,257.0,8.386,151,185,8.386,2024-06-05 11:11:12
253.39999999999998,96,5185.59,253.39999999999998,8.07,149,249,8.07,2024-06-05 11:11:13
256.4,96,5192.73,256.4,7.142,142,234,7.142,2024-06-05 11:11:14
254.0,91,5200.92,254.0,8.185,152,200,8.185,2024-06-05 11:11:15
256.20000000000005,91,5208.47,256.20000000000005,7.549,150,231,7.549,2024-06-05 11:11:16
255.60000000000002,93,5216.65,255.60000000000002,8.178,157,246,8.178,2024-06-05 11:11:17
256.0,90,5224.41,256.0,7.759,147,242,7.759,2024-06-05 11:11:18
256.20000000000005,79,5232.2,256.20000000000005,7.794,133,207,7.794,2024-06-05 11:11:19
256.79999999999995,91,5240.05,256.79999999999995,7.852,151,238,7.852,2024-06-05 11:11:20
258.20000000000005,80,5247.77,258.20000000000005,7.72,146,211,7.72,2024-06-05 11:11:21
255.79999999999995,92,5255.52,255.79999999999995,7.751,166,198,7.751,2024-06-05 11:11:22
255.79999999999995,93,5262.85,255.79999999999995,7.333,154,223,7.333,2024-06-05 11:11:23
256.6,82,5270.5,256.6,7.65,156,186,7.65,2024-06-05 11:11:24
253.60000000000002,87,5278.48,253.60000000000002,7.972,152,206,7.972,2024-06-05 11:11:25
258.20000000000005,93,5285.94,258.20000000000005,7.463,139,193,7.463,2024-06-05 11:11:26
256.0,84,5294.38,256.0,8.442,163,248,8.442,2024-06-05 11:11:27
251.20000000000005,93,5302.63,251.20000000000005,8.245,162,222,8.245,2024-06-05 11:11:28
252.0,92,5311.01,252.0,8.387,141,264,8.387,2024-06-05 11:11:29
256.0,89,5318.91,256.0,7.891,138,220,7.891,2024-06-05 11:11:30
255.20000000000005,96,5326.91,255.20000000000005,7.999,141,236,7.999,2024-06-05 11:11:31
256.79999999999995,86,5335.58,256.79999999999995,8.676,146,248,8.676,2024-06-05 11:11:32
250.60000000000002,95,5342.66,250.60000000000002,7.074,140,212,7.074,2024-06-05 11:11:33
255.79999999999995,95,5350.71,255.79999999999995,8.051,169,213,8.051,2024-06-05 11:11:34
253.60000000000002,97,5358.24,253.60000000000002,7.534,168,213,7.534,2024-06-05 11:11:35
255.0,92,5364.99,255.0,6.754,118,204,6.754,2024-06-05 11:11:36
255.20000000000005,99,5372.58,255.20000000000005,7.589,155,183,7.589,2024-06-05 11:11:37
253.0,86,5380.69,253.0,8.106,140,192,8.106,2024-06-05 11:11:38
258.79999999999995,86,5389.04,258.79999999999995,8.347,146,235,8.347,2024-06-05 11:11:39
255.39999999999998,96,5397.29,255.39999999999998,8.257,169,223,8.257,2024-06-05 11:11:40
254.79999999999995,90,5405.35,254.79999999999995,8.057,153,208,8.057,2024-06-05 11:11:41
256.0,86,5413.08,256.0,7.733,155,196,7.733,2024-06-05 11:11:42
256.79999999999995,97,5421.34,256.79999999999995,8.257,181,195,8.257,2024-06-05 11:11:43
253.79999999999995,88,5430.53,253.79999999999995,9.185,155,211,9.185,2024-06-05 11:11:44
257.0,94,5438.4,257.0,7.875,152,214,7.875,2024-06-05 11:11:45
253.60000000000002,95,5446.27,253.60000000000002,7.871,156,214,7.871,2024-06-05 11:11:46
250.79999999999995,91,5453.94,250.79999999999995,7.671,162,214,7.671,2024-06-05 11:11:47
253.79999999999995,88,5461.79,253.79999999999995,7.847,143,187,7.847,2024-06-05 11:11:48
251.39999999999998,89,5469.63,251.39999999999998,7.843,161,199,7.843,2024-06-05 11:11:49
252.39999999999998,87,5477.89,252.39999999999998,8.258,152,222,8.258,2024-06-05 11:11:50
254.20000000000005,93,5484.94,254.20000000000005,7.053,157,220,7.053,2024-06-05 11:11:51
255.20000000000005,92,5493.44,255.20000000000005,8.493,148,207,8.493,2024-06-05 11:11:52
255.0,84,5501.57,255.0,8.134,148,215,8.134,2024-06-05 11:11:53
254.79999999999995,88,5509.92,254.79999999999995,8.347,152,241,8.347,2024-06-05 11:11:54
255.79999999999995,87,5517.76,255.79999999999995,7.841,146,236,7.841,2024-06-05 11:11:55
256.6,89,5526.18,256.6,8.426,143,189,8.426,2024-06-05 11:11:56
254.20000000000005,84,5533.86,254.20000000000005,7.681,161,192,7.681,2024-06-05 11:11:57
253.79999999999995,89,5540.97,253.79999999999995,7.104,154,217,7.104,2024-06-05 11:11:58
257.6,94,5548.43,257.6,7.463,147,238,7.463,2024-06-05 11:11:59
251.0,94,5556.5,251.0,8.068,135,219,8.068,2024-06-05 11:12:00
251.20000000000005,89,5564.0,251.20000000000005,7.503,136,247,7.503,2024-06-05 11:12:01
255.79999999999995,79,5571.45,255.79999999999995,7.449,152,197,7.449,2024-06-05 11:12:02
252.39999999999998,92,5578.75,252.39999999999998,7.298,157,192,7.298,2024-06-05 11:12:03
256.4,82,5586.88,256.4,8.127,141,238,8.127,2024-06-05 11:12:04
253.39999999999998,96,5594.9,253.39999999999998,8.027,158,228,8.027,2024-06-05 11:12:05
254.60000000000002,90,5603.0,254.60000000000002,8.096,144,204,8.096,2024-06-05 11:12:06
254.79999999999995,86,5610.89,254.79999999999995,7.886,154,232,7.886,2024-06-05 11:12:07
256.79999999999995,101,5619.91,256.79999999999995,9.027,148,206,9.027,2024-06-05 11:12:08
256.4,88,5628.08,256.4,8.172,158,223,8.172,2024-06-05 11:12:09
258.0,92,5635.63,258.0,7.544,130,217,7.544,2024-06-05 11:12:10
255.20000000000005,91,5644.02,255.20000000000005,8.389,159,176,8.389,2024-06-05 11:12:11
250.79999999999995,93,5652.72,250.79999999999995,8.7,161,189,8.7,2024-06-05 11:12:12
257.20000000000005,83,5660.43,257.20000000000005,7.713,151,185,7.713,2024-06-05 11:12:13
257.0,92,5668.45,257.0,8.022,148,238,8.022,2024-06-05 11:12:14
256.20000000000005,85,5677.12,256.20000000000005,8.666,140,200,8.666,2024-06-05 11:12:15
253.20000000000005,95,5684.98,253.20000000000005,7.863,125,184,7.863,2024-06-05 11:12:16
255.20000000000005,88,5692.68,255.20000000000005,7.696,158,168,7.696,2024-06-05 11:12:17
256.20000000000005,101,5701.04,256.20000000000005,8.364,144,174,8.364,2024-06-05 11:12:18
255.60000000000002,97,5708.04,255.60000000000002,6.998,138,253,6.998,2024-06-05 11:12:19
253.0,98,5716.08,253.0,8.043,138,195,8.043,2024-06-05 11:12:20
254.79999999999995,87,5724.6,254.79999999999995,8.52,164,212,8.52,2024-06-05 11:12:21
254.60000000000002,85,5732.13,254.60000000000002,7.531,151,221,7.531,2024-06-05 11:12:22
252.60000000000002,84,5739.51,252.60000000000002,7.377,139,229,7.377,2024-06-05 11:12:23
256.4,90,5747.96,256.4,8.451,152,197,8.451,2024-06-05 11:12:24
252.20000000000005,95,5755.54,252.20000000000005,7.582,149,263,7.582,2024-06-05 11:12:25
252.39999999999998,91,5763.24,252.39999999999998,7.695,150,206,7.695,2024-06-05 11:12:26
256.6,87,5771.01,256.6,7.769,146,240,7.769,2024-06-05 11:12:27
251.20000000000005,88,5778.92,251.20000000000005,7.918,165,257,7.918,2024-06-05 11:12:28
256.79999999999995,101,5786.4,256.79999999999995,7.476,134,221,7.476,2024-06-05 11:12:29
253.60000000000002,94,5793.9,253.60000000000002,7.501,149,241,7.501,2024-06-05 11:12:30
253.39999999999998,94,5801.28,253.39999999999998,7.374,152,197,7.374,2024-06-05 11:12:31
256.6,94,5809.33,256.6,8.05,170,216,8.05,2024-06-05 11:12:32
256.6,85,5817.47,256.6,8.142,149,212,8.142,2024-06-05 11:12:33
253.60000000000002,91,5824.99,253.60000000000002,7.523,152,204,7.523,2024-06-05 11:12:34
255.20000000000005,88,5831.58,255.20000000000005,6.593,146,209,6.593,2024-06-05 11:12:35
255.79999999999995,89,5839.72,255.79999999999995,8.139,160,192,8.139,2024-06-05 11:12:36
252.0,87,5847.66,252.0,7.938,158,240,7.938,2024-06-05 11:12:37
254.20000000000005,89,5855.63,254.20000000000005,7.97,133,215,7.97,2024-06-05 11:12:38
259.4,96,5862.79,259.4,7.164,145,225,7.164,2024-06-05 11:12:39
255.79999999999995,93,5870.58,255.79999999999995,7.784,156,242,7.784,2024-06-05 11:12:40
253.0,94,5877.82,253.0,7.243,149,238,7.243,2024-06-05 11:12:41
252.39999999999998,90,5886.37,252.39999999999998,8.547,157,231,8.547,2024-06-05 11:12:42
257.4,91,5893.76,257.4,7.398,159,239,7.398,2024-06-05 11:12:43
252.39999999999998,89,5901.53,252.39999999999998,7.77,154,208,7.77,2024-06-05 11:12:44
254.20000000000005,89,5910.34,254.20000000000005,8.807,168,237,8.807,2024-06-05 11:12:45
256.4,89,5918.28,256.4,7.934,164,204,7.934,2024-06-05 11:12:46
256.6,91,5925.98,256.6,7.704,168,204,7.704,2024-06-05 11:12:47
256.6,95,5934.0,256.6,8.023,154,231,8.023,2024-06-05 11:12:48
253.20000000000005,91,5942.71,253.20000000000005,8.709,154,228,8.709,2024-06-05 11:12:49
254.79999999999995,89,5950.85,254.79999999999995,8.137,161,228,8.137,2024-06-05 11:12:50
255.79999999999995,90,5959.68,255.79999999999995,8.835,142,194,8.835,2024-06-05 11:12:51
253.39999999999998,97,5967.74,253.39999999999998,8.06,134,174,8.06,2024-06-05 11:12:52
257.0,96,5974.97,257.0,7.226,158,230,7.226,2024-06-05 11:12:53
252.39999999999998,96,5983.34,252.39999999999998,8.374,154,211,8.374,2024-06-05 11:12:54
257.0,91,5991.99,257.0,8.644,140,233,8.644,2024-06-05 11:12:55
255.0,89,6000.16,255.0,8.174,173,192,8.174,2024-06-05 11:12:56
254.0,97,6008.55,254.0,8.385,151,213,8.385,2024-06-05 11:12:57
257.0,94,6016.17,257.0,7.624,158,189,7.624,2024-06-05 11:12:58
257.79999999999995,92,6023.46,257.79999999999995,7.29,131,222,7.29,2024-06-05 11:12:59
255.79999999999995,90,6031.77,255.79999999999995,8.315,147,260,8.315,2024-06-05 11:13:00
253.0,87,6039.54,253.0,7.765,128,227,7.765,2024-06-05 11:13:01
254.20000000000005,94,6047.66,254.20000000000005,8.125,152,214,8.125,2024-06-05 11:13:02
258.4,88,6056.24,258.4,8.58,141,214,8.58,2024-06-05 11:13:03
255.60000000000002,86,6064.03,255.60000000000002,7.781,154,238,7.781,2024-06-05 11:13:04
257.20000000000005,95,6072.75,257.20000000000005,8.727,159,240,8.727,2024-06-05 11:13:05
255.60000000000002,84,6080.76,255.60000000000002,8.004,136,225,8.004,2024-06-05 11:13:06
255.60000000000002,92,6088.86,255.60000000000002,8.105,120,244,8.105,2024-06-05 11:13:07
256.20000000000005,95,6096.43,256.20000000000005,7.57,150,249,7.57,2024-06-05 11:13:08
257.79999999999995,96,6103.9,257.79999999999995,7.467,151,231,7.467,2024-06-05 11:13:09
254.60000000000002,91,6112.3,254.60000000000002,8.397,152,209,8.397,2024-06-05 11:13:10
257.4,90,6120.73,257.4,8.435,167,228,8.435,2024-06-05 11:13:11
257.6,90,6128.84,257.6,8.11,153,229,8.11,2024-06-05 11:13:12
251.0,87,6137.31,251.0,8.471,133,185,8.471,2024-06-05 11:13:13
251.20000000000005,88,6146.02,251.20000000000005,8.704,140,215,8.704,2024-06-05 11:13:14
253.79999999999995,91,6154.7,253.79999999999995,8.682,157,221,8.682,2024-06-05 11:13:15
251.79999999999995,91,6161.55,251.79999999999995,6.854,169,272,6.854,2024-06-05 11:13:16
253.79999999999995,86,6168.73,253.79999999999995,7.174,153,240,7.174,2024-06-05 11:13:17
256.79999999999995,88,6176.91,256.79999999999995,8.186,145,210,8.186,2024-06-05 11:13:18
254.0,81,6184.95,254.0,8.04,168,220,8.04,2024-06-05 11:13:19
255.60000000000002,94,6191.9,255.60000000000002,6.947,151,227,6.947,2024-06-05 11:13:20
253.39999999999998,84,6199.69,253.39999999999998,7.793,153,240,7.793,2024-06-05 11:13:21
253.0,82,6207.95,253.0,8.259,157,214,8.259,2024-06-05 11:13:22
253.39999999999998,85,6215.51,253.39999999999998,7.561,139,228,7.561,2024-06-05 11:13:23
258.6,86,6224.42,258.6,8.91,151,248,8.91,2024-06-05 11:13:24
255.39999999999998,92,6232.75,255.39999999999998,8.33,141,238,8.33,2024-06-05 11:13:25
252.39999999999998,89,6240.61,252.39999999999998,7.862,155,250,7.862,2024-06-05 11:13:26
259.6,88,6249.04,259.6,8.429,157,214,8.429,2024-06-05 11:13:27
253.79999999999995,95,6257.33,253.79999999999995,8.293,178,215,8.293,2024-06-05 11:13:28
253.39999999999998,93,6264.73,253.39999999999998,7.394,131,210,7.394,2024-06-05 11:13:29
254.20000000000005,89,6273.21,254.20000000000005,8.481,142,219,8.481,2024-06-05 11:13:30
256.20000000000005,89,6281.6,256.20000000000005,8.39,146,242,8.39,2024-06-05 11:13:31
255.39999999999998,80,6289.74,255.39999999999998,8.144,165,220,8.144,2024-06-05 11:13:32
250.60000000000002,98,6297.99,250.60000000000002,8.25,144,215,8.25,2024-06-05 11:13:33
253.79999999999995,87,6306.13,253.79999999999995,8.133,137,221,8.133,2024-06-05 11:13:34
250.60000000000002,96,6313.78,250.60000000000002,7.657,147,224,7.657,2024-06-05 11:13:35
256.4,96,6321.45,256.4,7.664,152,219,7.664,2024-06-05 11:13:36
252.39999999999998,85,6329.66,252.39999999999998,8.209,151,157,8.209,2024-06-05 11:13:37
255.39999999999998,87,6338.16,255.39999999999998,8.504,139,205,8.504,2024-06-05 11:13:38
255.20000000000005,93,6345.94,255.20000000000005,7.778,147,190,7.778,2024-06-05 11:13:39
252.60000000000002,86,6354.05,252.60000000000002,8.106,145,229,8.106,2024-06-05 11:13:40
258.20000000000005,84,6361.47,258.20000000000005,7.425,141,215,7.425,2024-06-05 11:13:41
257.0,86,6369.2,257.0,7.735,146,266,7.735,2024-06-05 11:13:42
257.4,93,6377.08,257.4,7.874,145,228,7.874,2024-06-05 11:13:43
256.0,91,6384.82,256.0,7.74,155,239,7.74,2024-06-05 11:13:44
254.39999999999998,85,6392.82,254.39999999999998,7.999,155,214,7.999,2024-06-05 11:13:45
255.39999999999998,81,6400.12,255.39999999999998,7.3,155,214,7.3,2024-06-05 11:13:46
253.20000000000005,95,6408.02,253.20000000000005,7.906,137,218,7.906,2024-06-05 11:13:47
255.39999999999998,99,6416.31,255.39999999999998,8.287,150,200,8.287,2024-06-05 11:13:48
253.60000000000002,84,6423.75,253.60000000000002,7.442,140,232,7.442,2024-06-05 11:13:49
254.60000000000002,88,6431.72,254.60000000000002,7.967,148,229,7.967,2024-06-05 11:13:50
258.20000000000005,88,6439.99,258.20000000000005,8.269,143,199,8.269,2024-06-05 11:13:51
256.0,77,6447.27,256.0,7.285,163,224,7.285,2024-06-05 11:13:52
256.4,86,6455.21,256.4,7.94,149,212,7.94,2024-06-05 11:13:53
256.0,91,6463.74,256.0,8.53,145,205,8.53,2024-06-05 11:13:54
253.60000000000002,92,6471.52,253.60000000000002,7.781,150,245,7.781,2024-06-05 11:13:55
254.0,81,6479.23,254.0,7.703,140,242,7.703,2024-06-05 11:13:56
254.39999999999998,85,6487.71,254.39999999999998,8.485,149,224,8.485,2024-06-05 11:13:57
254.39999999999998,80,6496.47,254.39999999999998,8.756,138,212,8.756,2024-06-05 11:13:58
255.79999999999995,84,6503.79,255.79999999999995,7.323,164,217,7.323,2024-06-05 11:13:59
257.4,88,6511.16,257.4,7.364,143,203,7.364,2024-06-05 11:14:00
250.79999999999995,88,6519.12,250.79999999999995,7.961,157,230,7.961,2024-06-05 11:14:01
259.0,97,6527.37,259.0,8.251,162,205,8.251,2024-06-05 11:14:02
257.79999999999995,88,6535.76,257.79999999999995,8.394,136,241,8.394,2024-06-05 11:14:03
257.79999999999995,90,6544.42,257.79999999999995,8.66,139,220,8.66,2024-06-05 11:14:04
252.20000000000005,83,6553.38,252.20000000000005,8.961,158,137,8.961,2024-06-05 11:14:05
256.20000000000005,89,6561.14,256.20000000000005,7.76,142,225,7.76,2024-06-05 11:14:06
255.0,96,6568.52,255.0,7.371,155,228,7.371,2024-06-05 11:14:07
255.0,86,6577.26,255.0,8.745,164,224,8.745,2024-06-05 11:14:08
252.60000000000002,91,6584.62,252.60000000000002,7.358,137,212,7.358,2024-06-05 11:14:09
257.79999999999995,88,6593.3,257.79999999999995,8.682,151,234,8.682,2024-06-05 11:14:10
257.6,93,6601.4,257.6,8.1,158,215,8.1,2024-06-05 11:14:11
254.20000000000005,88,6609.37,254.20000000000005,7.968,161,188,7.968,2024-06-05 11:14:12
257.20000000000005,101,6617.3,257.20000000000005,7.935,159,219,7.935,2024-06-05 11:14:13
254.20000000000005,94,6625.19,254.20000000000005,7.884,155,255,7.884,2024-06-05 11:14:14
251.60000000000002,95,6633.3,251.60000000000002,8.116,141,256,8.116,2024-06-05 11:14:15
253.20000000000005,93,6641.25,253.20000000000005,7.944,156,195,7.944,2024-06-05 11:14:16
255.0,90,6649.51,255.0,8.265,147,210,8.265,2024-06-05 11:14:17
257.20000000000005,82,6658.26,257.20000000000005,8.747,153,209,8.747,2024-06-05 11:14:18
258.79999999999995,80,6666.28,258.79999999999995,8.02,165,205,8.02,2024-06-05 11:14:19
255.0,91,6673.83,255.0,7.547,150,269,7.547,2024-06-05 11:14:20
256.20000000000005,91,6681.31,256.20000000000005,7.479,155,219,7.479,2024-06-05 11:14:21
255.79999999999995,87,6689.24,255.79999999999995,7.931,143,260,7.931,2024-06-05 11:14:22
258.79999999999995,89,6696.86,258.79999999999995,7.627,139,207,7.627,2024-06-05 11:14:23
252.79999999999995,79,6704.84,252.79999999999995,7.972,157,203,7.972,2024-06-05 11:14:24
255.39999999999998,93,6711.95,255.39999999999998,7.116,142,220,7.116,2024-06-05 11:14:25
254.0,88,6719.72,254.0,7.768,160,229,7.768,2024-06-05 11:14:26
252.20000000000005,88,6728.42,252.20000000000005,8.702,141,250,8.702,2024-06-05 11:14:27
254.79999999999995,93,6736.17,254.79999999999995,7.745,133,227,7.745,2024-06-05 11:14:28
253.79999999999995,87,6743.92,253.79999999999995,7.754,149,200,7.754,2024-06-05 11:14:29
254.79999999999995,93,6751.22,254.79999999999995,7.304,139,219,7.304,2024-06-05 11:14:30
259.6,83,6757.74,259.6,6.52,136,197,6.52,2024-06-05 11:14:31
258.6,81,6764.53,258.6,6.783,130,197,6.783,2024-06-05 11:14:32
261.0,87,6771.92,261.0,7.395,133,186,7.395,2024-06-05 11:14:33
263.20000000000005,87,6778.26,263.20000000000005,6.342,139,195,6.342,2024-06-05 11:14:34
262.0,85,6784.39,262.0,6.127,119,196,6.127,2024-06-05 11:14:35
258.79999999999995,82,6790.78,258.79999999999995,6.386,131,191,6.386,2024-06-05 11:14:36
261.0,83,6798.11,261.0,7.334,135,205,7.334,2024-06-05 11:14:37
255.60000000000002,83,6805.05,255.60000000000002,6.935,141,179,6.935,2024-06-05 11:14:38
260.6,80,6811.37,260.6,6.328,127,164,6.328,2024-06-05 11:14:39
260.20000000000005,89,6818.3,260.20000000000005,6.927,150,146,6.927,2024-06-05 11:14:40
259.20000000000005,77,6824.74,259.20000000000005,6.434,121,176,6.434,2024-06-05 11:14:41
259.6,81,6831.44,259.6,6.707,111,183,6.707,2024-06-05 11:14:42
259.20000000000005,84,6838.4,259.20000000000005,6.958,129,196,6.958,2024-06-05 11:14:43
259.79999999999995,87,6844.29,259.79999999999995,5.892,113,188,5.892,2024-06-05 11:14:44
263.79999999999995,83,6850.36,263.79999999999995,6.067,112,170,6.067,2024-06-05 11:14:45
258.6,79,6857.08,258.6,6.722,132,157,6.722,2024-06-05 11:14:46
258.79999999999995,82,6863.4,258.79999999999995,6.323,132,173,6.323,2024-06-05 11:14:47
258.79999999999995,85,6869.85,258.79999999999995,6.447,132,163,6.447,2024-06-05 11:14:48
259.0,90,6876.04,259.0,6.193,131,206,6.193,2024-06-05 11:14:49
260.20000000000005,76,6882.25,260.20000000000005,6.2,122,218,6.2,2024-06-05 11:14:50
259.6,81,6888.77,259.6,6.52,125,181,6.52,2024-06-05 11:14:51
260.6,69,6894.54,260.6,5.771,152,173,5.771,2024-06-05 11:14:52
260.20000000000005,77,6900.94,260.20000000000005,6.407,123,168,6.407,2024-06-05 11:14:53
255.39999999999998,81,6907.98,255.39999999999998,7.039,150,180,7.039,2024-06-05 11:14:54
258.20000000000005,77,6914.38,258.20000000000005,6.398,115,199,6.398,2024-06-05 11:14:55
260.20000000000005,77,6920.55,260.20000000000005,6.17,122,191,6.17,2024-06-05 11:14:56
259.6,85,6926.84,259.6,6.286,136,193,6.286,2024-06-05 11:14:57
259.4,84,6933.28,259.4,6.443,137,186,6.443,2024-06-05 11:14:58
260.6,81,6939.91,260.6,6.628,143,188,6.628,2024-06-05 11:14:59
262.0,79,6946.66,262.0,6.754,134,168,6.754,2024-06-05 11:15:00
261.4,73,6952.88,261.4,6.223,128,176,6.223,2024-06-05 11:15:01
262.4,81,6959.26,262.4,6.381,123,202,6.381,2024-06-05 11:15:02
260.6,74,6966.04,260.6,6.78,136,169,6.78,2024-06-05 11:15:03
259.79999999999995,78,6972.5,259.79999999999995,6.461,130,172,6.461,2024-06-05 11:15:04
261.20000000000005,85,6978.67,261.20000000000005,6.165,136,179,6.165,2024-06-05 11:15:05
260.6,80,6984.63,260.6,5.965,132,156,5.965,2024-06-05 11:15:06
262.20000000000005,79,6990.51,262.20000000000005,5.874,143,165,5.874,2024-06-05 11:15:07
261.0,74,6997.18,261.0,6.67,109,202,6.67,2024-06-05 11:15:08
257.79999999999995,79,7003.46,257.79999999999995,6.281,126,179,6.281,2024-06-05 11:15:09
259.6,78,7010.21,259.6,6.75,135,173,6.75,2024-06-05 11:15:10
257.0,85,7016.09,257.0,5.876,126,230,5.876,2024-06-05 11:15:11
259.4,80,7023.34,259.4,7.251,129,211,7.251,2024-06-05 11:15:12
262.79999999999995,80,7029.19,262.79999999999995,5.858,128,207,5.858,2024-06-05 11:15:13
257.0,78,7035.46,257.0,6.266,121,173,6.266,2024-06-05 11:15:14
263.20000000000005,67,7042.21,263.20000000000005,6.745,115,174,6.745,2024-06-05 11:15:15
258.6,86,7048.91,258.6,6.706,120,155,6.706,2024-06-05 11:15:16
257.79999999999995,73,7056.14,257.79999999999995,7.225,138,160,7.225,2024-06-05 11:15:17
262.20000000000005,81,7062.65,262.20000000000005,6.508,124,165,6.508,2024-06-05 11:15:18
259.79999999999995,85,7069.6,259.79999999999995,6.954,117,179,6.954,2024-06-05 11:15:19
262.4,77,7075.63,262.4,6.035,135,174,6.035,2024-06-05 11:15:20
261.0,83,7082.39,261.0,6.754,137,202,6.754,2024-06-05 11:15:21
259.0,78,7089.15,259.0,6.758,115,179,6.758,2024-06-05 11:15:22
261.0,71,7095.05,261.0,5.909,139,204,5.909,2024-06-05 11:15:23
260.79999999999995,77,7101.01,260.79999999999995,5.958,130,172,5.958,2024-06-05 11:15:24
259.4,82,7108.54,259.4,7.527,138,188,7.527,2024-06-05 11:15:25
261.79999999999995,84,7114.82,261.79999999999995,6.281,123,173,6.281,2024-06-05 11:15:26
259.79999999999995,78,7121.39,259.79999999999995,6.572,128,176,6.572,2024-06-05 11:15:27
258.79999999999995,71,7127.06,258.79999999999995,5.669,140,187,5.669,2024-06-05 11:15:28
262.0,74,7132.87,262.0,5.812,133,219,5.812,2024-06-05 11:15:29
261.20000000000005,79,7139.43,261.20000000000005,6.558,128,212,6.558,2024-06-05 11:15:30
258.4,75,7145.67,258.4,6.243,132,190,6.243,2024-06-05 11:15:31
257.6,88,7153.17,257.6,7.492,132,159,7.492,2024-06-05 11:15:32
260.0,77,7159.15,260.0,5.982,92,196,5.982,2024-06-05 11:15:33
260.79999999999995,91,7165.79,260.79999999999995,6.643,125,197,6.643,2024-06-05 11:15:34
262.4,72,7171.82,262.4,6.028,121,205,6.028,2024-06-05 11:15:35
258.79999999999995,78,7178.42,258.79999999999995,6.598,142,159,6.598,2024-06-05 11:15:36
261.79999999999995,78,7185.12,261.79999999999995,6.701,140,167,6.701,2024-06-05 11:15:37
262.4,85,7191.82,262.4,6.701,142,180,6.701,2024-06-05 11:15:38
258.79999999999995,73,7198.09,258.79999999999995,6.269,133,189,6.269,2024-06-05 11:15:39
261.0,74,7205.08,261.0,6.993,130,188,6.993,2024-06-05 11:15:40
260.6,83,7211.72,260.6,6.642,148,151,6.642,2024-06-05 11:15:41
260.20000000000005,77,7218.58,260.20000000000005,6.86,127,178,6.86,2024-06-05 11:15:42
261.79999999999995,80,7225.62,261.79999999999995,7.035,129,156,7.035,2024-06-05 11:15:43
259.79999999999995,74,7231.72,259.79999999999995,6.105,118,182,6.105,2024-06-05 11:15:44
260.6,73,7238.2,260.6,6.48,123,169,6.48,2024-06-05 11:15:45
259.79999999999995,84,7244.15,259.79999999999995,5.945,123,203,5.945,2024-06-05 11:15:46
258.4,84,7251.1,258.4,6.954,133,150,6.954,2024-06-05 11:15:47
259.0,83,7257.12,259.0,6.014,125,182,6.014,2024-06-05 11:15:48
256.79999999999995,79,7263.26,256.79999999999995,6.142,126,177,6.142,2024-06-05 11:15:49
264.79999999999995,73,7269.68,264.79999999999995,6.418,121,183,6.418,2024-06-05 11:15:50
262.20000000000005,77,7275.41,262.20000000000005,5.74,127,212,5.74,2024-06-05 11:15:51
260.20000000000005,83,7281.99,260.20000000000005,6.574,128,189,6.574,2024-06-05 11:15:52
257.6,82,7288.15,257.6,6.163,124,190,6.163,2024-06-05 11:15:53
258.79999999999995,84,7294.35,258.79999999999995,6.203,139,189,6.203,2024-06-05 11:15:54
257.0,89,7300.82,257.0,6.464,135,174,6.464,2024-06-05 11:15:55
258.0,83,7307.02,258.0,6.197,131,198,6.197,2024-06-05 11:15:56
262.79999999999995,84,7313.53,262.79999999999995,6.513,117,174,6.513,2024-06-05 11:15:57
262.4,86,7320.07,262.4,6.543,106,194,6.543,2024-06-05 11:15:58
264.20000000000005,76,7326.17,264.20000000000005,6.097,126,141,6.097,2024-06-05 11:15:59
258.20000000000005,82,7332.28,258.20000000000005,6.114,131,167,6.114,2024-06-05 11:16:00
264.0,88,7338.98,264.0,6.696,143,173,6.696,2024-06-05 11:16:01
258.4,79,7345.48,258.4,6.5,133,220,6.5,2024-06-05 11:16:02
257.6,79,7351.62,257.6,6.144,119,151,6.144,2024-06-05 11:16:03
259.6,79,7357.98,259.6,6.36,127,179,6.36,2024-06-05 11:16:04
261.0,74,7364.36,261.0,6.372,138,184,6.372,2024-06-05 11:16:05
259.79999999999995,79,7369.62,259.79999999999995,5.262,131,177,5.262,2024-06-05 11:16:06
258.79999999999995,73,7375.95,258.79999999999995,6.332,131,180,6.332,2024-06-05 11:16:07
262.79999999999995,85,7382.67,262.79999999999995,6.724,129,173,6.724,2024-06-05 11:16:08
259.6,83,7389.5,259.6,6.821,124,161,6.821,2024-06-05 11:16:09
265.20000000000005,69,7395.79,265.20000000000005,6.293,142,140,6.293,2024-06-05 11:16:10
261.0,73,7402.27,261.0,6.484,120,201,6.484,2024-06-05 11:16:11
255.60000000000002,79,7409.0,255.60000000000002,6.723,131,214,6.723,2024-06-05 11:16:12
261.79999999999995,77,7415.18,261.79999999999995,6.187,149,193,6.187,2024-06-05 11:16:13
263.20000000000005,77,7421.76,263.20000000000005,6.582,126,175,6.582,2024-06-05 11:16:14
258.20000000000005,74,7427.72,258.20000000000005,5.96,122,188,5.96,2024-06-05 11:16:15
260.6,78,7433.86,260.6,6.132,139,133,6.132,2024-06-05 11:16:16
262.0,75,7440.49,262.0,6.63,126,189,6.63,2024-06-05 11:16:17
258.0,73,7447.32,258.0,6.838,137,178,6.838,2024-06-05 11:16:18
259.20000000000005,82,7454.27,259.20000000000005,6.948,131,180,6.948,2024-06-05 11:16:19
259.20000000000005,87,7460.87,259.20000000000005,6.602,120,184,6.602,2024-06-05 11:16:20
